1.320000000000000000e+03,1.062116547589647553e+03,1.138794807589104039e+03,9.917134557707073554e+02,7.872449372966094643e+02,5.781866107221974289e+02
1.340000000000000000e+03,1.070253631598799529e+03,1.138161540214026218e+03,9.915299335115749955e+02,7.937924476953255635e+02,5.736799224704066091e+02
1.360000000000000000e+03,1.062182429253977489e+03,1.138352141267288289e+03,9.929474687997304727e+02,7.868231843786364834e+02,5.836248930168270590e+02
1.380000000000000000e+03,1.083442128711974192e+03,1.138581260417520980e+03,9.905076079945312131e+02,7.894932755876694728e+02,5.887503159846427252e+02
1.400000000000000000e+03,1.074724964155529051e+03,1.131817051776165727e+03,9.930961231513708753e+02,7.889014674731487275e+02,5.809582466586556393e+02
1.420000000000000000e+03,1.065996826628580266e+03,1.134530493147701009e+03,9.917603929435186956e+02,7.855877297543925124e+02,5.673104489621093762e+02
1.440000000000000000e+03,1.073653542279907924e+03,1.129210928948816445e+03,9.964847395896803164e+02,7.859576091337913795e+02,5.839545671329867673e+02
1.460000000000000000e+03,1.072196723516926113e+03,1.133573407045038493e+03,9.964684709223495247e+02,7.926361401431629474e+02,5.681270318792467151e+02
1.480000000000000000e+03,1.055453374360637099e+03,1.135208742257921131e+03,9.943185790214007511e+02,7.886556504498848881e+02,5.778723725266586371e+02
1.500000000000000000e+03,1.070840158580408570e+03,1.141883697272319523e+03,9.930746341252385037e+02,7.862863044908481243e+02,5.646115406848773546e+02
1.520000000000000000e+03,1.069620747455878700e+03,1.133692568641790103e+03,9.887970689264228668e+02,7.826020313761351872e+02,5.846508036603468099e+02
1.540000000000000000e+03,1.066753676691814690e+03,1.134836005310956125e+03,9.919165273799118268e+02,7.818888923536144375e+02,5.673028730782069715e+02
1.560000000000000000e+03,1.058146140939241377e+03,1.137577464488072565e+03,9.883186697637771658e+02,7.875230128409274357e+02,5.687435423051524594e+02
1.580000000000000000e+03,1.061655472170619078e+03,1.141263588543468131e+03,9.904544579612169173e+02,7.929249230208026802e+02,5.709017928214555013e+02
1.600000000000000000e+03,1.074281938949403866e+03,1.140957979570515818e+03,9.947277802541874507e+02,7.795553612067906215e+02,5.803220255058708972e+02
1.620000000000000000e+03,1.085614942046690430e+03,1.139340264879010192e+03,9.948469329780981525e+02,7.938549805566074156e+02,5.852170920099862315e+02
1.640000000000000000e+03,1.063067410012498613e+03,1.138406564092485496e+03,9.932410575624106741e+02,7.893799971061779388e+02,5.853294543747074385e+02
1.660000000000000000e+03,1.068208284500709851e+03,1.138695605498292707e+03,9.914133861463692483e+02,7.970840212394398350e+02,5.728509664139626238e+02
1.680000000000000000e+03,1.081094827847804481e+03,1.136721144158474544e+03,9.824891915771599997e+02,7.884432986962262930e+02,5.963319607439453875e+02
1.700000000000000000e+03,1.081999892408978440e+03,1.131660234148894460e+03,9.939097450985733531e+02,7.812562367527380047e+02,5.733017074295678412e+02
1.720000000000000000e+03,1.082008574798265272e+03,1.134220835382094947e+03,9.919989335581343539e+02,7.956678739111396226e+02,5.804288062481587076e+02
1.740000000000000000e+03,1.082925356582815766e+03,1.141377425676622579e+03,9.911684240589707997e+02,7.879113557952641713e+02,5.960184522393473117e+02
1.760000000000000000e+03,1.069366000052722256e+03,1.133220021334137300e+03,9.926225022358271417e+02,7.912172623031020748e+02,5.816406162408039791e+02
1.780000000000000000e+03,1.075276341646706669e+03,1.138958714113482984e+03,9.907205294250253473e+02,7.909247747240160606e+02,5.974478934678978703e+02
1.800000000000000000e+03,1.065433267121482231e+03,1.138630000615969266e+03,9.891008699149333552e+02,7.835395335780899586e+02,5.664631715545269799e+02
1.820000000000000000e+03,1.075298505998988276e+03,1.139542472526180063e+03,9.948535476756675280e+02,7.882674314551602492e+02,5.844623642571239088e+02
1.840000000000000000e+03,1.078321225830413141e+03,1.134685357540933410e+03,9.970625812252050082e+02,7.859521468009581895e+02,5.856590250614069646e+02
1.860000000000000000e+03,1.060961121526087709e+03,1.125169733366814398e+03,9.935973650621490378e+02,7.797408032393483381e+02,5.837477520905096071e+02
1.880000000000000000e+03,1.073121672061687377e+03,1.140774758570756831e+03,9.959412090369902444e+02,7.933591144749949535e+02,5.661388201271375920e+02
1.900000000000000000e+03,1.074157013722255215e+03,1.133854583995737357e+03,9.938805949727288862e+02,7.908560644127172736e+02,5.818154911429182903e+02
1.920000000000000000e+03,1.074825049090060020e+03,1.138816660944248042e+03,9.957862298304337401e+02,7.864420276475987066e+02,5.708849352508823358e+02
1.940000000000000000e+03,1.075784506252852452e+03,1.135014659202999155e+03,9.852096794278097605e+02,7.880925570387389598e+02,5.767036191721521163e+02
1.960000000000000000e+03,1.085587328317755919e+03,1.139680213141627291e+03,9.934593217215686991e+02,7.898249439341930156e+02,5.741297132697135339e+02
1.980000000000000000e+03,1.079296638304937005e+03,1.137319626200113134e+03,9.929872837267053001e+02,7.884729069028751383e+02,6.051297222912708094e+02
2.000000000000000000e+03,1.080590768446274296e+03,1.134390698506366562e+03,9.975798151421296325e+02,7.861790734743200346e+02,5.951936758319827732e+02
2.020000000000000000e+03,1.083293241805359230e+03,1.145606026631317718e+03,9.935523925075169700e+02,7.891144282022289644e+02,5.723091110066154670e+02
2.040000000000000000e+03,1.077675881374497521e+03,1.146716653721607599e+03,9.980522440988485187e+02,7.993884268588614077e+02,5.842598511909252466e+02
2.060000000000000000e+03,1.079163998504061738e+03,1.141980313190677862e+03,9.997135068107427287e+02,7.947660902621418018e+02,5.950116796086205113e+02
2.080000000000000000e+03,1.083960955723591496e+03,1.142194441555178173e+03,1.000872231409454002e+03,7.946480508457819951e+02,5.797084569793041737e+02
2.100000000000000000e+03,1.089738418122090025e+03,1.147497278938478530e+03,1.000473415043929208e+03,7.875752736517439416e+02,5.757747404447217150e+02
2.120000000000000000e+03,1.098891821598218939e+03,1.144884835824082074e+03,9.971261471953283717e+02,7.905976248684470420e+02,5.822847141896753556e+02
